pid,year_t0,year_t1,telco_t0,telco_t1,churn_any,churn_to_mvno,a03002_tminus1,a03024_tminus1,a03026_tminus1,c01002_tminus1,c01004_tminus1,c02003_tminus1,c02001_tminus1,age1_tminus1,income1_tminus1,job1_tminus1
24280001,2024,2025,1.0,3.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,58,10,1
24280002,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,48,1,0
24280002,2021,2022,1.0,3.0,1,0,4.0,1.0,0.0,5.0,3.0,1.0,4.0,49,1,0
24280002,2022,2023,3.0,1.0,1,0,4.0,1.0,0.0,6.0,4.0,1.0,4.0,50,1,0
24280002,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,51,1,0
24280002,2024,2025,1.0,3.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,4.0,52,1,0
24280004,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,0.0,4.0,21,1,0
24280004,2021,2022,1.0,2.0,1,0,4.0,1.0,0.0,6.0,3.0,1.0,4.0,22,1,0
24280004,2022,2023,2.0,1.0,1,0,4.0,1.0,0.0,7.0,4.0,1.0,1.0,23,6,1
24280004,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,24,6,1
24280004,2024,2025,1.0,3.0,1,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,25,7,1
24280005,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,20,1,0
24280005,2021,2022,1.0,3.0,1,0,4.0,1.0,0.0,8.0,3.0,1.0,5.0,21,2,0
24280005,2022,2023,3.0,1.0,1,0,4.0,1.0,0.0,7.0,4.0,1.0,4.0,22,2,1
24300001,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,4.0,62,1,0
24300001,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,63,1,0
24300001,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,64,1,0
24300001,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,65,1,0
24300001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,66,1,0
24300003,2021,2022,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,62,5,1
24300003,2022,2023,3.0,1.0,1,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,63,5,1
24300003,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,64,5,1
2430001,2020,2021,2.0,2.0,0,0,3.0,1.0,0.0,7.0,1.0,1.0,1.0,44,12,1
2430001,2021,2022,2.0,2.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,45,9,1
2430001,2022,2023,2.0,2.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,46,11,1
2430002,2020,2021,2.0,2.0,0,0,3.0,1.0,1.0,7.0,3.0,1.0,4.0,44,1,0
2430002,2021,2022,2.0,2.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,4.0,45,1,0
2430002,2022,2023,2.0,2.0,0,0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,46,2,0
2430003,2020,2021,2.0,2.0,0,0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,17,1,0
2430003,2021,2022,2.0,2.0,0,0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,18,1,0
2430003,2022,2023,2.0,2.0,0,0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,19,1,0
2430004,2020,2021,2.0,2.0,0,0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,14,1,0
2430004,2021,2022,2.0,2.0,0,0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,15,1,0
2430004,2022,2023,2.0,2.0,0,0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,16,1,0
24310001,2020,2021,3.0,1.0,1,0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,62,5,1
24310001,2021,2022,1.0,1.0,0,0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,63,5,1
24310001,2022,2023,1.0,3.0,1,0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,64,5,1
24310001,2023,2024,3.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,65,4,1
24330004,2021,2022,1.0,3.0,1,0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,81,5,0
24330004,2022,2023,3.0,2.0,1,0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,82,5,0
24330004,2023,2024,2.0,2.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,83,8,0
24330004,2024,2025,2.0,2.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,84,8,0
24330005,2021,2022,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,0.0,4.0,77,1,0
24330005,2022,2023,3.0,2.0,1,0,3.0,0.0,0.0,5.0,1.0,1.0,4.0,78,1,0
24330005,2023,2024,2.0,2.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,79,6,0
24330005,2024,2025,2.0,2.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,80,1,0
24340002,2020,2021,2.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,0.0,4.0,66,1,0
24340002,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,67,1,0
24340002,2022,2023,3.0,2.0,1,0,3.0,0.0,0.0,5.0,1.0,1.0,4.0,68,1,0
24340002,2023,2024,2.0,2.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,69,17,1
24340002,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,70,12,1
24350001,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,6.0,2.0,0.0,1.0,41,5,1
24350001,2021,2022,1.0,1.0,0,0,3.0,1.0,1.0,7.0,1.0,0.0,1.0,42,5,1
24350001,2022,2023,1.0,3.0,1,0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,43,5,1
24350001,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,44,8,1
24350001,2024,2025,3.0,3.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,45,9,1
24350002,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,5.0,2.0,0.0,1.0,39,5,1
24350002,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,40,5,1
24350002,2022,2023,1.0,3.0,1,0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,41,5,1
24350002,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,42,1,0
24350002,2024,2025,3.0,3.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,4.0,43,1,0
24350003,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,4.0,20,1,0
24350003,2022,2023,1.0,3.0,1,0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,21,1,0
24350003,2023,2024,3.0,3.0,0,0,4.0,0.0,0.0,5.0,1.0,1.0,4.0,22,1,0
24350003,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,4.0,23,1,0
24360002,2020,2021,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,0.0,4.0,64,1,0
24360002,2021,2022,3.0,2.0,1,0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,65,1,0
24360002,2022,2023,2.0,3.0,1,0,3.0,0.0,0.0,5.0,1.0,0.0,4.0,66,1,0
24360002,2023,2024,3.0,3.0,0,0,4.0,0.0,0.0,6.0,1.0,1.0,1.0,67,1,0
24360002,2024,2025,3.0,3.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,4.0,68,1,0
24360003,2020,2021,1.0,3.0,1,0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,35,5,1
24360003,2021,2022,3.0,2.0,1,0,3.0,0.0,0.0,6.0,1.0,0.0,1.0,36,5,1
24360003,2022,2023,2.0,3.0,1,0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,37,5,1
24360003,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,38,6,1
24360003,2024,2025,3.0,3.0,0,0,4.0,1.0,0.0,6.0,1.0,1.0,4.0,39,6,1
24370001,2020,2021,3.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,60,9,1
24370001,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,61,9,1
24370001,2022,2023,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,62,9,1
24370001,2023,2024,3.0,3.0,0,0,4.0,1.0,0.0,6.0,2.0,1.0,1.0,63,8,1
24370001,2024,2025,3.0,2.0,1,0,4.0,1.0,0.0,5.0,1.0,0.0,4.0,64,9,1
24370002,2020,2021,3.0,2.0,1,0,3.0,1.0,0.0,5.0,2.0,0.0,1.0,58,1,0
24370002,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,59,1,0
24370002,2022,2023,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,60,1,0
24370002,2023,2024,3.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,61,1,0
24370002,2024,2025,2.0,1.0,1,0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,62,1,0
24370003,2020,2021,3.0,2.0,1,0,3.0,1.0,0.0,6.0,3.0,0.0,1.0,27,6,1
24370003,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,6.0,3.0,0.0,1.0,28,8,1
24370003,2022,2023,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,29,6,1
24370003,2023,2024,3.0,1.0,1,0,4.0,1.0,1.0,6.0,3.0,1.0,1.0,30,7,1
24370003,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,6.0,1.0,0.0,1.0,31,8,1
24370004,2020,2021,3.0,2.0,1,0,3.0,1.0,0.0,5.0,4.0,1.0,1.0,25,5,1
24370004,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,26,7,1
24370004,2022,2023,1.0,3.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,27,6,1
24380001,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,5.0,2.0,0.0,4.0,62,7,1
24380001,2021,2022,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,63,8,1
24380001,2022,2023,3.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,64,8,1
24380001,2023,2024,1.0,2.0,1,0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,65,9,1
24380001,2024,2025,2.0,1.0,1,0,4.0,1.0,0.0,5.0,3.0,0.0,1.0,66,8,1
24380002,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,53,1,0
24380002,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,54,1,0
24380002,2022,2023,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,55,1,0
24380002,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,56,1,0
24380002,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,3.0,0.0,1.0,57,1,0
24390001,2020,2021,2.0,2.0,0,0,3.0,1.0,0.0,5.0,2.0,0.0,4.0,42,8,1
24390001,2021,2022,2.0,2.0,0,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,43,10,1
24390001,2022,2023,2.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,44,10,1
24390001,2023,2024,3.0,1.0,1,0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,45,10,1
24390001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,46,11,1
24390002,2020,2021,2.0,2.0,0,0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,41,1,0
24390002,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,42,1,0
24390002,2022,2023,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,43,2,0
24390002,2023,2024,3.0,2.0,1,0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,44,1,0
24390002,2024,2025,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,45,1,0
24400001,2020,2021,1.0,2.0,1,0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,46,5,1
24400001,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,47,6,1
24400001,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,48,5,1
24400001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,8.0,1.0,0.0,1.0,49,5,1
24400001,2024,2025,1.0,1.0,0,0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,50,7,1
24400002,2020,2021,1.0,2.0,1,0,3.0,1.0,0.0,6.0,2.0,0.0,1.0,27,7,1
24400002,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,6.0,4.0,0.0,1.0,28,8,1
24400002,2022,2023,1.0,1.0,0,0,3.0,1.0,1.0,7.0,4.0,0.0,1.0,29,9,1
24400002,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,30,8,1
24400002,2024,2025,1.0,2.0,1,0,4.0,1.0,0.0,7.0,1.0,0.0,1.0,31,8,1
2440001,2021,2022,1.0,1.0,0,0,3.0,1.0,1.0,4.0,2.0,0.0,1.0,36,7,1
2440001,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,37,8,1
2440001,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,38,10,1
2440001,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,39,11,1
2440002,2021,2022,1.0,1.0,0,0,3.0,1.0,1.0,5.0,2.0,0.0,4.0,36,1,0
2440002,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,37,1,0
2440002,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,38,1,0
2440002,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,4.0,39,1,0
2440003,2021,2022,1.0,1.0,0,0,2.0,1.0,1.0,3.0,1.0,0.0,4.0,12,1,0
2440003,2022,2023,1.0,1.0,0,0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,13,1,0
2440003,2023,2024,1.0,1.0,0,0,4.0,0.0,1.0,5.0,2.0,1.0,4.0,14,1,0
2440003,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,4.0,15,1,0
2440004,2021,2022,1.0,1.0,0,0,2.0,1.0,1.0,3.0,1.0,0.0,4.0,8,1,0
2440004,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,4.0,2.0,1.0,4.0,11,1,0
24410101,2020,2021,1.0,2.0,1,0,3.0,1.0,0.0,5.0,2.0,0.0,1.0,37,8,1
24410101,2021,2022,2.0,2.0,0,0,3.0,1.0,0.0,5.0,3.0,0.0,4.0,38,9,1
24410101,2022,2023,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,39,10,1
24410101,2023,2024,1.0,1.0,0,0,3.0,1.0,1.0,4.0,1.0,0.0,4.0,40,11,1
24410101,2024,2025,1.0,2.0,1,0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,41,11,1
24410102,2020,2021,1.0,2.0,1,0,3.0,1.0,0.0,5.0,2.0,0.0,1.0,37,1,0
24410102,2021,2022,2.0,1.0,1,0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,38,1,0
24410102,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,39,1,0
24410102,2023,2024,1.0,1.0,0,0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,40,1,0
24410102,2024,2025,1.0,2.0,1,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,41,1,0
24420003,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,6.0,3.0,0.0,4.0,37,7,1
24420003,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,38,9,1
24420003,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,39,10,1
24420003,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,7.0,3.0,1.0,1.0,40,11,1
24420003,2024,2025,1.0,2.0,1,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,41,10,1
24420005,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,5.0,2.0,0.0,1.0,36,1,0
24420005,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,37,1,0
24420005,2022,2023,1.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,38,1,0
24440002,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,67,3,0
24440002,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,5.0,2.0,0.0,1.0,68,3,0
24440004,2023,2024,1.0,1.0,0,0,3.0,1.0,1.0,5.0,3.0,0.0,1.0,39,5,1
24440004,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,6.0,2.0,0.0,1.0,40,6,1
24450001,2020,2021,1.0,1.0,0,0,2.0,1.0,0.0,9.0,2.0,1.0,1.0,61,6,1
24450001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,62,7,1
24450001,2022,2023,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,63,7,1
24450002,2020,2021,1.0,1.0,0,0,2.0,1.0,0.0,7.0,1.0,1.0,1.0,54,4,1
24450002,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,55,6,1
24450002,2022,2023,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,56,7,1
24450002,2023,2024,3.0,3.0,0,0,4.0,0.0,0.0,6.0,2.0,1.0,4.0,57,4,1
24450002,2024,2025,3.0,1.0,1,0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,58,7,1
24450003,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,7.0,1.0,1.0,4.0,21,6,1
24450003,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,6.0,2.0,1.0,1.0,22,1,0
24450003,2022,2023,1.0,3.0,1,0,4.0,1.0,1.0,7.0,1.0,1.0,4.0,23,1,0
24450003,2023,2024,3.0,3.0,0,0,3.0,0.0,0.0,5.0,2.0,1.0,4.0,24,1,0
24450003,2024,2025,3.0,1.0,1,0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,25,7,1
24470001,2020,2021,2.0,2.0,0,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,59,8,1
24470001,2021,2022,2.0,2.0,0,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,60,8,1
24470001,2022,2023,2.0,2.0,0,0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,61,7,1
24470001,2023,2024,2.0,2.0,0,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,62,7,1
24470001,2024,2025,2.0,2.0,0,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,63,6,1
24470002,2020,2021,2.0,2.0,0,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,55,4,1
24470002,2021,2022,2.0,2.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,56,4,1
24470002,2022,2023,2.0,2.0,0,0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,57,3,1
24470002,2023,2024,2.0,2.0,0,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,58,3,1
24470002,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,4.0,3.0,1.0,1.0,59,3,1
24470004,2020,2021,2.0,2.0,0,0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,29,1,0
24470004,2021,2022,2.0,2.0,0,0,4.0,1.0,0.0,5.0,2.0,1.0,1.0,30,1,0
24470004,2022,2023,2.0,2.0,0,0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,31,1,0
24470004,2023,2024,2.0,2.0,0,0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,32,4,1
24470004,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,6.0,3.0,1.0,1.0,33,4,1
24480001,2020,2021,1.0,1.0,0,0,3.0,1.0,1.0,6.0,2.0,1.0,1.0,38,9,1
24480001,2021,2022,1.0,1.0,0,0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,39,9,1
24480001,2022,2023,1.0,3.0,1,0,4.0,0.0,0.0,5.0,2.0,1.0,1.0,40,9,1
24480001,2023,2024,3.0,1.0,1,0,3.0,1.0,1.0,7.0,3.0,1.0,1.0,41,9,1
24480001,2024,2025,1.0,3.0,1,0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,42,8,1
24490001,2020,2021,2.0,2.0,0,0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,54,5,1
24490001,2021,2022,2.0,1.0,1,0,4.0,1.0,1.0,6.0,2.0,1.0,4.0,55,6,1
24490001,2022,2023,1.0,1.0,0,0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,56,7,1
24490001,2023,2024,1.0,2.0,1,0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,57,7,1
24490001,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,58,7,0
24490002,2020,2021,2.0,2.0,0,0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,22,6,1
24490002,2021,2022,2.0,1.0,1,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,23,6,1
24490002,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,24,7,1
24500001,2022,2023,1.0,2.0,1,0,4.0,1.0,0.0,7.0,2.0,1.0,1.0,39,9,1
24500001,2023,2024,2.0,2.0,0,0,4.0,1.0,1.0,6.0,3.0,1.0,1.0,40,11,1
24500001,2024,2025,2.0,3.0,1,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,41,11,1
2450001,2020,2021,3.0,3.0,0,0,2.0,1.0,0.0,6.0,2.0,1.0,4.0,45,10,1
2450001,2021,2022,3.0,3.0,0,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,46,11,1
2450001,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,47,10,1
2450001,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,9.0,6.0,1.0,1.0,48,11,1
2450001,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,11.0,6.0,1.0,1.0,49,11,1
2450002,2020,2021,3.0,3.0,0,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,45,4,1
2450002,2021,2022,3.0,3.0,0,0,4.0,1.0,1.0,7.0,5.0,1.0,1.0,46,5,1
2450002,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,47,5,1
2450002,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,11.0,5.0,1.0,1.0,48,4,1
2450002,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,49,5,1
2450003,2020,2021,3.0,3.0,0,0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,18,1,0
2450003,2021,2022,3.0,3.0,0,0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,19,2,0
2450003,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,20,1,0
2450003,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,6.0,4.0,1.0,4.0,21,1,0
2450003,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,22,3,0
2450004,2020,2021,3.0,3.0,0,0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,16,1,0
2450004,2021,2022,3.0,3.0,0,0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,17,1,0
2450004,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,18,1,0
2450004,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,6.0,4.0,1.0,4.0,19,1,0
2450004,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,20,1,0
2450005,2020,2021,3.0,3.0,0,0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,15,1,0
2450005,2021,2022,3.0,3.0,0,0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,16,1,0
2450005,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,17,1,0
2450005,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,18,1,0
2450005,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,11.0,6.0,1.0,4.0,19,1,0
24510001,2020,2021,2.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,57,1,0
24510001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,6.0,2.0,1.0,4.0,58,1,0
24510001,2022,2023,1.0,3.0,1,0,4.0,0.0,0.0,5.0,2.0,1.0,1.0,59,1,0
24510001,2023,2024,3.0,2.0,1,0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,60,1,0
24510001,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,61,1,0
24510002,2020,2021,2.0,1.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,60,7,1
24510002,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,61,6,1
24510002,2022,2023,2.0,3.0,1,0,3.0,0.0,1.0,5.0,3.0,1.0,1.0,62,7,1
24520003,2020,2021,1.0,1.0,0,0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,65,6,1
24520003,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,66,7,1
24520003,2022,2023,1.0,2.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,67,10,1
24520003,2023,2024,2.0,4.0,1,1,3.0,1.0,0.0,4.0,3.0,1.0,1.0,68,11,1
24520003,2024,2025,4.0,4.0,0,0,4.0,1.0,1.0,6.0,1.0,0.0,1.0,69,12,1
24520004,2020,2021,3.0,1.0,1,0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,59,7,1
24520004,2021,2022,1.0,3.0,1,0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,60,7,1
24520004,2022,2023,3.0,2.0,1,0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,61,9,1
24520004,2023,2024,2.0,4.0,1,1,4.0,1.0,1.0,5.0,3.0,1.0,1.0,62,9,1
24520004,2024,2025,4.0,4.0,0,0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,63,9,1
24520005,2020,2021,3.0,2.0,1,0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,32,7,1
